event_id,home_team,away_team,commence_time,bookmaker,last_update,market,participant,description,raw_name,line,odds
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,DraftKings,2025-07-02T08:01:30Z,pitcher_strikeouts,,Noah Cameron,Under,4.5,105
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,FanDuel,2025-07-02T08:00:06Z,pitcher_strikeouts,,Clayton Kershaw,Over,4.5,-128
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,FanDuel,2025-07-02T08:00:06Z,pitcher_strikeouts,,Clayton Kershaw,Under,4.5,102
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,BetOnline.ag,2025-07-02T07:59:55Z,pitcher_strikeouts,,Clayton Kershaw,Over,4.5,-130
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,BetOnline.ag,2025-07-02T07:59:55Z,pitcher_strikeouts,,Clayton Kershaw,Under,4.5,101
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,BetOnline.ag,2025-07-02T07:59:55Z,pitcher_strikeouts,,Sean Burke,Over,4.5,112
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,BetOnline.ag,2025-07-02T07:59:55Z,pitcher_strikeouts,,Sean Burke,Under,4.5,-145
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,DraftKings,2025-07-02T08:01:23Z,pitcher_strikeouts,,Clayton Kershaw,Over,4.5,-145
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,DraftKings,2025-07-02T08:01:23Z,pitcher_strikeouts,,Clayton Kershaw,Under,4.5,110
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,DraftKings,2025-07-02T08:01:23Z,pitcher_strikeouts,,Sean Burke,Over,4.5,110
65660f408127af445e7db0a6e01c94ee,Los Angeles Dodgers,Chicago White Sox,2025-07-03T02:10:00Z,DraftKings,2025-07-02T08:01:23Z,pitcher_strikeouts,,Sean Burke,Under,4.5,-145
