Rk,Team,Date,HR,Unnamed: 4,Opp,Result,PA,AB,R,H,1B,2B,3B,HR.1,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Unnamed: 3
367,NYM,2025-05-05,2,@,ARI,W 5-4,38,30,5,8,3,2,1,2.0,5,0,0,5,4,0.267,0.405,0.6,1.005,18,3,2,1,0,0,
368,NYM,2025-05-02,2,@,STL,W 9-3,46,40,9,17,12,3,0,2.0,8,0,1,4,8,0.425,0.478,0.65,1.128,26,2,1,0,1,0,
369,NYM,2025-05-01,2,,ARI,L 2-4,36,32,2,5,2,1,0,2.0,2,0,0,4,13,0.156,0.25,0.375,0.625,12,0,0,0,0,0,
370,NYM,2025-04-30,2,,ARI,L 3-4,43,33,3,7,4,1,0,2.0,3,1,0,9,6,0.212,0.395,0.424,0.82,14,1,1,0,0,1,
371,NYM,2025-04-18,2,,STL,W 5-4,37,33,5,9,3,2,2,2.0,5,2,0,4,2,0.273,0.351,0.636,0.988,21,0,0,0,0,0,
372,NYM,2025-04-15,2,@,MIN,L 3-6,37,34,3,7,3,2,0,2.0,3,0,0,1,7,0.206,0.243,0.441,0.684,15,0,1,0,1,0,
373,NYM,2025-04-11,2,@,ATH,W 7-6,44,37,7,9,3,4,0,2.0,7,1,0,5,12,0.243,0.341,0.514,0.854,19,0,1,0,1,0,
374,NYY,2025-05-27,2,@,LAA,W 3-2,38,33,3,6,3,1,0,2.0,3,1,1,5,7,0.182,0.289,0.394,0.683,13,0,0,0,0,1,
375,NYY,2025-05-21,2,,TEX,W 4-3,32,29,4,5,2,0,1,2.0,4,0,0,3,10,0.172,0.25,0.448,0.698,13,0,0,0,0,0,
376,NYY,2025-05-20,2,,TEX,W 5-2,34,30,5,9,6,1,0,2.0,5,1,1,3,6,0.3,0.353,0.533,0.886,16,1,0,0,1,0,
377,NYY,2025-05-17,2,,NYM,L 2-3,38,34,2,8,5,1,0,2.0,2,0,0,4,7,0.235,0.316,0.441,0.757,15,1,0,0,0,0,
378,NYY,2025-05-14,2,@,SEA,W 3-2,37,35,3,9,4,3,0,2.0,3,0,0,2,12,0.257,0.297,0.514,0.812,18,1,0,0,0,0,
379,NYY,2025-05-07,2,,SDP,W 4-3 (10),36,30,4,3,1,0,0,2.0,4,0,0,3,10,0.1,0.176,0.3,0.476,9,0,0,1,1,0,
380,NYY,2025-05-06,2,,SDP,W 12-3,38,33,12,10,5,3,0,2.0,11,2,0,5,2,0.303,0.395,0.576,0.97,19,1,0,0,0,2,
381,NYY,2025-05-03,2,,TBR,L 2-3,32,32,2,5,3,0,0,2.0,2,0,0,0,4,0.156,0.156,0.344,0.5,11,0,0,0,0,0,
382,NYY,2025-04-30,2,@,BAL,L 4-5,38,33,4,7,5,0,0,2.0,4,0,1,5,8,0.212,0.316,0.394,0.71,13,0,0,0,0,1,
383,NYY,2025-04-21,2,@,CLE,L 4-6,38,35,4,10,7,1,0,2.0,4,0,0,3,12,0.286,0.342,0.486,0.828,17,2,0,0,0,0,
384,NYY,2025-04-05,2,@,PIT,W 10-4,43,38,10,14,6,6,0,2.0,10,2,1,2,7,0.368,0.419,0.684,1.103,26,1,2,0,1,0,
385,NYY,2025-03-27,2,,MIL,W 4-2,34,29,4,7,4,1,0,2.0,4,0,1,4,10,0.241,0.324,0.483,0.806,14,0,0,0,1,0,
386,ATH,2025-05-30,2,@,TOR,L 7-11,38,33,7,10,5,3,0,2.0,7,1,0,4,8,0.303,0.395,0.576,0.97,19,3,1,0,0,0,
387,ATH,2025-05-20,2,,LAA,L 5-7,39,38,5,12,7,3,0,2.0,5,0,0,0,6,0.316,0.333,0.553,0.886,21,1,1,0,0,0,
388,ATH,2025-04-30,2,@,TEX,W 7-1,38,36,7,11,8,1,0,2.0,7,0,0,2,10,0.306,0.342,0.5,0.842,18,2,0,0,0,0,
389,ATH,2025-04-19,2,@,MIL,W 3-1,34,33,3,8,5,1,0,2.0,3,1,1,1,9,0.242,0.265,0.455,0.719,15,1,0,0,0,0,
390,ATH,2025-04-07,2,,SDP,L 4-5,38,36,4,10,7,1,0,2.0,4,0,1,2,6,0.278,0.316,0.472,0.788,17,1,0,0,0,0,
391,ATH,2025-04-06,2,@,COL,L 5-12,38,35,5,9,7,0,0,2.0,5,0,0,3,13,0.257,0.316,0.429,0.744,15,0,0,0,0,0,
392,ATH,2025-04-05,2,@,COL,W 7-4,41,34,7,11,6,3,0,2.0,6,0,1,7,6,0.324,0.439,0.588,1.027,20,1,0,0,0,0,
393,ATH,2025-04-01,2,,CHC,L 4-7,35,33,4,8,6,0,0,2.0,4,0,0,2,6,0.242,0.286,0.424,0.71,14,2,0,0,0,0,
394,ATH,2025-03-27,2,@,SEA,L 2-4,30,29,2,3,1,0,0,2.0,2,0,0,1,10,0.103,0.133,0.31,0.444,9,1,0,0,0,0,
395,PHI,2025-05-29 (1),2,,ATL,W 5-4,38,31,5,10,8,0,0,2.0,5,1,1,4,7,0.323,0.432,0.516,0.949,16,1,2,1,0,0,
396,PHI,2025-05-11,2,@,CLE,W 3-0,36,32,3,6,3,1,0,2.0,3,1,0,4,13,0.188,0.278,0.406,0.684,13,1,0,0,0,0,
397,PHI,2025-05-03,2,,ARI,W 7-2,40,36,7,11,6,3,0,2.0,6,0,0,2,6,0.306,0.375,0.556,0.931,20,0,2,0,0,1,
398,PHI,2025-05-02,2,,ARI,W 3-2,30,29,3,6,3,1,0,2.0,3,0,0,1,4,0.207,0.233,0.448,0.682,13,0,0,0,0,0,
399,PHI,2025-04-29,2,,WSN,W 7-6,36,34,7,9,6,1,0,2.0,5,1,0,1,9,0.265,0.278,0.471,0.748,16,0,0,0,1,0,
400,PHI,2025-04-18,2,,MIA,W 7-2,37,32,7,9,6,1,0,2.0,6,0,0,4,6,0.281,0.351,0.5,0.851,16,0,0,0,1,0,
401,PHI,2025-04-15,2,,SFG,W 6-4,36,31,6,10,6,1,1,2.0,6,2,1,4,2,0.323,0.389,0.613,1.002,19,1,0,0,1,0,
402,PHI,2025-04-09,2,@,ATL,W 4-3,40,35,4,9,7,0,0,2.0,4,1,0,5,14,0.257,0.35,0.429,0.779,15,1,0,0,0,0,
403,PHI,2025-03-27,2,@,WSN,W 7-3 (10),43,37,7,8,3,2,1,2.0,6,1,1,6,19,0.216,0.326,0.486,0.812,18,0,0,0,0,0,
404,PIT,2025-05-27,2,@,ARI,W 9-6,45,39,9,12,7,3,0,2.0,9,2,0,5,8,0.308,0.4,0.538,0.938,21,1,1,0,0,0,
405,PIT,2025-05-23,2,,MIL,W 6-5 (10),44,38,6,12,9,1,0,2.0,5,1,1,5,8,0.316,0.395,0.5,0.895,19,0,0,0,0,1,
406,PIT,2025-05-14,2,@,NYM,W 4-0,37,35,4,9,7,0,0,2.0,4,0,0,2,9,0.257,0.297,0.429,0.726,15,1,0,0,0,0,
407,PIT,2025-05-09,2,,ATL,W 3-2,28,28,3,5,2,1,0,2.0,3,0,0,0,12,0.179,0.179,0.429,0.607,12,1,0,0,0,0,
408,PIT,2025-04-27,2,@,LAD,L 2-9,35,34,2,9,7,0,0,2.0,2,1,0,1,12,0.265,0.286,0.441,0.727,15,2,0,0,0,0,
409,PIT,2025-04-24,2,@,LAA,L 3-4,37,36,3,9,5,2,0,2.0,3,0,0,1,5,0.25,0.27,0.472,0.742,17,0,0,0,0,0,
410,PIT,2025-04-16,2,,WSN,W 6-1,36,32,6,8,5,1,0,2.0,6,0,0,2,6,0.25,0.333,0.469,0.802,15,0,2,0,0,0,
411,PIT,2025-04-04,2,,NYY,L 4-9,38,35,4,9,6,1,0,2.0,4,1,1,3,11,0.257,0.316,0.457,0.773,16,0,0,0,0,0,
412,SDP,2025-05-27,2,,MIA,W 8-6,43,38,8,13,10,1,0,2.0,7,0,0,4,5,0.342,0.395,0.526,0.922,20,0,0,0,1,0,
413,SDP,2025-05-23,2,@,ATL,W 2-1,33,30,2,6,3,1,0,2.0,2,1,1,2,8,0.2,0.25,0.433,0.683,13,0,0,1,0,0,
414,SDP,2025-05-22,2,@,TOR,L 6-7 (11),43,39,6,8,5,1,0,2.0,6,0,1,4,11,0.205,0.279,0.385,0.664,15,1,0,0,0,0,
415,SDP,2025-04-12,2,,COL,W 2-0,29,26,2,3,1,0,0,2.0,2,1,1,3,8,0.115,0.207,0.346,0.553,9,0,0,0,0,0,
416,SDP,2025-04-11,2,,COL,W 8-0,36,32,8,10,6,2,0,2.0,7,2,0,2,6,0.313,0.353,0.563,0.915,18,0,0,1,0,0,
417,SDP,2025-04-07,2,@,ATH,W 5-4,36,35,5,9,3,4,0,2.0,5,0,1,1,5,0.257,0.278,0.543,0.821,19,0,0,0,0,0,
418,SDP,2025-04-02,2,,CLE,W 5-2,36,34,5,10,8,0,0,2.0,3,2,0,2,5,0.294,0.333,0.471,0.804,16,1,0,0,0,0,
419,SDP,2025-03-28,2,,ATL,W 4-3,35,33,4,10,7,1,0,2.0,4,0,0,2,3,0.303,0.343,0.515,0.858,17,0,0,0,0,0,
420,SEA,2025-05-17,2,@,SDP,W 4-1,36,33,4,6,4,0,0,2.0,4,0,0,3,11,0.182,0.25,0.364,0.614,12,0,0,0,0,0,
421,SEA,2025-04-29,2,,LAA,W 5-3,35,29,5,7,5,0,0,2.0,5,0,0,6,6,0.241,0.371,0.448,0.82,13,2,0,0,0,0,
422,SEA,2025-04-27,2,,MIA,W 7-6,40,33,7,9,4,3,0,2.0,7,0,0,5,11,0.273,0.4,0.545,0.945,18,0,2,0,0,0,
423,SEA,2025-04-25,2,,MIA,L 4-8,35,33,4,7,4,1,0,2.0,4,0,1,2,6,0.212,0.257,0.424,0.681,14,0,0,0,0,0,
424,SEA,2025-04-19,2,@,TOR,W 8-4 (12),53,44,8,10,6,2,0,2.0,8,0,0,8,11,0.227,0.346,0.409,0.755,18,1,0,1,0,1,
425,SEA,2025-04-16,2,@,CIN,W 5-3,41,37,5,10,5,3,0,2.0,5,2,1,4,8,0.27,0.341,0.514,0.855,19,0,0,0,0,0,
426,SEA,2025-04-15,2,@,CIN,L 4-8,39,33,4,6,4,0,0,2.0,4,3,0,5,12,0.182,0.308,0.364,0.671,12,0,1,0,0,0,
427,SEA,2025-04-06,2,@,SFG,L 4-5,42,37,4,11,7,2,0,2.0,4,1,0,3,6,0.297,0.381,0.514,0.894,19,1,2,0,0,1,
428,SEA,2025-04-04,2,@,SFG,L 9-10 (11),56,48,9,15,13,0,0,2.0,6,3,0,7,8,0.313,0.4,0.438,0.838,21,0,0,1,0,1,
429,SEA,2025-03-27,2,,ATH,W 4-2,35,25,4,5,3,0,0,2.0,4,1,0,7,7,0.2,0.382,0.44,0.822,11,1,1,1,1,0,
430,SFG,2025-05-04,2,,COL,W 9-3,38,36,9,13,8,3,0,2.0,9,0,0,1,7,0.361,0.395,0.611,1.006,22,1,1,0,0,0,
431,SFG,2025-05-03,2,,COL,W 6-3,33,27,6,5,2,1,0,2.0,6,0,0,6,7,0.185,0.333,0.444,0.778,12,1,0,0,0,0,
432,SFG,2025-04-30,2,@,SDP,L 3-5,35,31,3,5,3,0,0,2.0,3,1,1,3,12,0.161,0.257,0.355,0.612,11,0,1,0,0,0,
433,SFG,2025-04-24,2,,MIL,W 6-5,40,32,6,7,4,1,0,2.0,6,0,0,7,4,0.219,0.35,0.438,0.788,14,0,0,0,1,0,
434,SFG,2025-04-17,2,@,PHI,L 4-6,36,34,4,6,3,1,0,2.0,4,0,0,1,14,0.176,0.222,0.382,0.605,13,1,1,0,0,0,
435,SFG,2025-04-13,2,@,NYY,W 5-4,37,32,5,4,1,1,0,2.0,4,0,0,5,14,0.125,0.243,0.344,0.587,11,0,0,0,0,0,
436,SFG,2025-04-09,2,,CIN,W 8-6 (10),42,41,8,12,4,4,2,2.0,7,0,0,1,8,0.293,0.31,0.634,0.944,26,0,0,0,0,0,
437,SFG,2025-03-30,2,@,CIN,W 6-3,37,33,6,7,3,2,0,2.0,6,1,0,2,7,0.212,0.25,0.455,0.705,15,0,0,1,1,0,
438,SFG,2025-03-27,2,@,CIN,W 6-4,35,33,6,6,4,0,0,2.0,6,0,0,2,17,0.182,0.229,0.364,0.592,12,0,0,0,0,0,
439,STL,2025-05-27,2,@,BAL,W 7-4,42,40,7,14,9,1,2,2.0,7,0,0,2,9,0.35,0.381,0.625,1.006,25,0,0,0,0,0,
440,STL,2025-05-12,2,@,PHI,W 3-2,36,32,3,5,2,1,0,2.0,3,0,0,3,10,0.156,0.25,0.375,0.625,12,0,1,0,0,0,
441,STL,2025-04-30 (2),2,@,CIN,W 9-1,38,36,9,8,4,2,0,2.0,9,0,0,2,7,0.222,0.263,0.444,0.708,16,0,0,0,0,0,
442,STL,2025-04-13,2,,PHI,W 7-0,35,33,7,10,3,5,0,2.0,6,0,1,1,6,0.303,0.324,0.636,0.96,21,0,0,1,0,0,
